AphiaID,total_occ,total_ab,mean_ab,inf_epi,TotalD50,log_D50,GravelD50,GravelPercent,MudPercent,Rock10cm,Rock50cm,SandD50,SandPercent,Energy_Moderate energy,Energy_High energy,Energy_Low energy,Energy_NA,Energy_No energy information,Biozone_Deep circalittoral,Biozone_Infralittoral,Biozone_Shallow circalittoral,Biozone_NA,Biozone_Arctic lower bathyal,Biozone_Arctic mid bathyal,Biozone_Atlantic upper bathyal,Biozone_Atlanto-Arctic upper bathyal,Biozone_Arctic upper abyssal,Substrate_Coarse substrate,Substrate_Mixed sediment,Substrate_Sand,Substrate_NA,Substrate_Fine mud,Substrate_Sandy mud,Substrate_Fine mud or Sandy mud or Muddy sand,Substrate_Muddy sand,Substrate_Rock or other hard substrata,Substrate_Sandy mud or Muddy sand,Substrate_Seabed,Substrate_Sediment,Salinity_NA,Salinity_Mesohaline,Salinity_Oligohaline,Salinity_Polyhaline,Salinity_Euhaline,EUNIScomb_A5.15,EUNIScomb_A5.13,EUNIScomb_A5.14,EUNIScomb_A5.27,EUNIScomb_A5.45,EUNIScomb_NA,EUNIScomb_A6.5,EUNIScomb_A3.5,EUNIScomb_A3.6,EUNIScomb_A4.6,EUNIScomb_A5.23,EUNIScomb_A5.23 or A5.24,EUNIScomb_A5.24,EUNIScomb_A5.24 or A5.33 or A5.34,EUNIScomb_A5.25,EUNIScomb_A5.26 or A5.35 or A5.36,EUNIScomb_A5.33,EUNIScomb_A5.34,EUNIScomb_A5.36,EUNIScomb_A5.37,EUNIScomb_A5.43,EUNIScomb_A5.44,EUNIScomb_A4.1,EUNIScomb_A5.35,EUNIScomb_Na,EUNIScomb_A4.2,EUNIScomb_A5,EUNIScomb_A5.25 or A5.26,EUNIScomb_A6,EUNIScomb_A6.2,EUNIScomb_A6.3 or A6.4,EUNIScomb_A3.2,EUNIScomb_A3.1,EUNIScomb_A6.11,EUNIScomb_A3.3,EUNIScomb_A4.3,EUNIScomb_A4.27,EUNIScomb_A5.26,EUNIScomb_A4.33,EUNIScomb_A4.5,EUNIScomb_A4.4,EUNIScomb_A3.4,EUNIScomb_A5.27 or A5.37,EUNIScomb_A4,MSFD_BBHT_Offshore circalittoral coarse sediment,MSFD_BBHT_Circalittoral coarse sediment,MSFD_BBHT_Infralittoral coarse sediment,MSFD_BBHT_Offshore circalittoral mixed sediment,MSFD_BBHT_Offshore circalittoral sand,MSFD_BBHT_NA,MSFD_BBHT_Lower bathyal sediment,MSFD_BBHT_Circalittoral mixed sediment,MSFD_BBHT_Circalittoral mud,MSFD_BBHT_Circalittoral mud or Circalittoral sand,MSFD_BBHT_Circalittoral rock and biogenic reef,MSFD_BBHT_Circalittoral sand,MSFD_BBHT_Infralittoral mixed sediment,MSFD_BBHT_Infralittoral mud,MSFD_BBHT_Infralittoral mud or Infralittoral sand,MSFD_BBHT_Infralittoral rock and biogenic reef,MSFD_BBHT_Infralittoral sand,MSFD_BBHT_Offshore circalittoral mud,MSFD_BBHT_Na,MSFD_BBHT_Upper bathyal sediment,MSFD_BBHT_Upper bathyal rock and biogenic reef,MSFD_BBHT_Offshore circalittoral rock and biogenic reef,MSFD_BBHT_Abyssal,MSFD_BBHT_Offshore circalittoral mud or Offshore circalittoral sand,Oxygen_NA,plank_larv,Bedrock,Cobbles,Large_VLarge_Boulders,Small_Boulders,Mud,Muddy_gravel,Muddy_sand,Sandy_mud,Coarse_sand,Fine_sand,Other_species,Pebbles,Artificial,Caves,Overhangs,Gravel_shingle,Algae,Mixed,Salt_marsh,Seagrass,Biogenic_reef,Under_boulders,Crevices,Rockpools,Pelagic,Mud_grav_sand,Sand_grav_mud,Maerl,Clay,Gravel_sand,Mud_sand_gravel,Strandline
129700,64,1150,17.96875,NA,0.8571407251190721,-0.12432452381954133,10.029393568373562,31.222141238681058,4.133856090014441,0.05509363634413794,0.23074516422000893,0.44062275622497526,64.64400252961276,0.8173913043478261,0.1826086956521739,NA,NA,NA,0.7739130434782608,NA,0.22608695652173913,NA,NA,NA,NA,NA,NA,0.8,0.034782608695652174,0.16521739130434782,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.591304347826087,NA,0.20869565217391303,0.14782608695652175,0.034782608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591304347826087,0.20869565217391303,NA,0.034782608695652174,0.14782608695652175,NA,NA,NA,NA,NA,NA,0.017391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129701,112,2068,18.464285714285715,NA,2.4773450439082536,0.02784840913516564,9.556263576914507,36.2463186452718,3.925136432041929,0.0018549848066954841,0.021712861765435115,0.4463466379257577,59.82854439906345,0.7359767891682786,0.2562862669245648,0.007736943907156673,NA,NA,0.4937137330754352,0.004835589941972921,0.5014506769825918,NA,NA,NA,NA,NA,NA,0.8293036750483559,0.11605415860735009,0.05125725338491296,NA,NA,NA,NA,NA,0.0033849129593810446,NA,NA,NA,1,NA,NA,NA,NA,0.4182785299806576,0.004835589941972921,0.40618955512572535,0.041586073500967116,0.033849129593810444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08220502901353965,NA,NA,NA,0.0033849129593810446,NA,0.009671179883945842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4182785299806576,0.40618955512572535,0.004835589941972921,0.033849129593810444,0.041586073500967116,NA,NA,0.08220502901353965,NA,NA,0.0033849129593810446,0.009671179883945842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129702,50,3378.2109320219074,67.56421864043816,NA,1.1547976866534455,-0.35076393263332795,8.85865170511456,27.014434177159355,23.653155322310592,0.10247203399260803,0.16025196619246848,0.33208257601571634,49.33241081237793,0.8838011381603406,0.0394558001919198,0.025945806306299835,0.05079725534143987,NA,0.008091067693329007,0.8381360618028169,0.10060749778875702,0.05079725534143987,NA,NA,NA,0.002368117373657271,NA,0.0649258846611035,0.0740036679267897,0.7515072477965494,0.05079725534143986,0.03883428971250212,0.0031081540529251674,NA,0.009472469494629081,4.4402200756073814e-4,0.006907009006500368,NA,NA,0.9879668832639367,NA,0.012033116736063366,NA,NA,0.005130920976257418,5.920293434143176e-4,0.05920293434143176,NA,NA,0.05079725534143986,0.0023681173736572704,NA,NA,NA,NA,0.747067027720942,NA,NA,NA,NA,NA,0.03127407039702869,0.007560219315473434,0.002960146717071588,0.05920293434143176,0.01480073358535794,NA,0.014159368463325758,NA,4.4402200756073814e-4,NA,0.004440220075607382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005130920976257418,0.05920293434143176,5.920293434143176e-4,NA,NA,0.05079725534143986,NA,0.01480073358535794,0.021719587778799194,NA,4.4402200756073814e-4,0.004440220075607382,0.05920293434143176,0.03127407039702869,NA,NA,0.747067027720942,0.002960146717071588,NA,0.0023681173736572704,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129703,76,2581.3333333333335,33.96491228070175,NA,1.5360214718355805,-0.10895113942770707,6.182018371037215,23.766483764229573,2.5465579741318853,0.019083775663873457,0.1320065115819,0.4969162354900017,73.68695909326726,0.9247159090909091,0.06327479338842976,0.012009297520661157,NA,NA,0.8356146694214875,NA,0.16438533057851237,NA,NA,NA,NA,NA,NA,0.9724948347107438,0.00774793388429752,0.01162190082644628,NA,NA,0.00387396694214876,NA,NA,0.00387396694214876,NA,3.87396694214876e-4,NA,1,NA,NA,NA,NA,0.8201188016528925,NA,0.15237603305785122,0.01162190082644628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00387396694214876,NA,0.00774793388429752,0.00387396694214876,NA,3.87396694214876e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8201188016528925,0.15237603305785122,NA,NA,0.01162190082644628,NA,NA,0.00774793388429752,NA,NA,0.00387396694214876,NA,NA,NA,NA,NA,NA,0.00387396694214876,3.87396694214876e-4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129705,25,316.6666666666667,12.666666666666666,NA,0.33436880565910454,-0.7664204638562628,5.937361050801104,8.372401222766165,34.18470652203962,1.726104395396738e-4,3.6832663309143245e-4,0.25023915537868635,57.442892603127355,0.16842105263157894,NA,0.7052631578947368,0.12631578947368421,NA,0.8736842105263158,NA,NA,0.12631578947368421,NA,NA,NA,NA,NA,0.23157894736842102,0.031578947368421054,0.07368421052631578,0.12631578947368421,NA,0.3789473684210526,NA,0.15789473684210525,NA,NA,NA,NA,1,NA,NA,NA,NA,0.23157894736842102,NA,NA,0.07368421052631578,0.031578947368421054,0.12631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5368421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23157894736842102,NA,NA,0.031578947368421054,0.07368421052631578,0.12631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5368421052631579,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129707,5,90,18,NA,6.571334097120497,0.7724544802557121,15.642587661743164,57.62493599785699,0.8353347414069705,0.01629185179869334,0.6729377773072984,0.8084637357128991,41.53972880045573,0.8888888888888888,0.1111111111111111,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129708,74,2626.5,35.49324324324324,NA,1.0373453871736322,-0.04885933963280577,4.946302305824472,16.78867661244232,10.799411143793929,0.04684187631993562,0.12829968509328946,0.42893562728932555,72.41191379710526,0.4301034329589441,0.3274319436512469,0.15419760137064534,0.08826702201916364,NA,0.12234278824798527,0.29659242337711783,0.4680500031727901,0.08826702201916364,NA,NA,0.012564249000571102,0.012183514182371978,NA,0.35281426486452183,0.003807348181991243,0.06815153245764326,0.08826702201916364,0.013706453455168474,0.028555111364934323,NA,0.0030458785455929945,0.3350466400152294,NA,0.1066057490957548,NA,1,NA,NA,NA,NA,0.09264547242845358,0.18275271273557966,0.07741607970048861,0.019036740909956214,0.003807348181991243,0.08826702201916364,0.02474776318294308,NA,NA,NA,NA,0.0034266133637921186,NA,NA,NA,NA,NA,NA,0.013706453455168474,0.006853226727584237,NA,NA,0.015229392727964973,NA,0.1066057490957548,0.2284408909194746,NA,0.045688178183894916,NA,NA,NA,NA,0.09137635636778983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09264547242845358,0.07741607970048861,0.18275271273557966,0.003807348181991243,0.019036740909956214,0.08826702201916364,NA,NA,0.013706453455168474,NA,0.24367028364743956,0.045688178183894916,NA,NA,NA,0.09137635636778983,0.0034266133637921186,0.006853226727584237,0.1066057490957548,0.02474776318294308,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129710,8870,399833.66611899756,45.07707622536613,NA,1.8137512774821556,-0.031349003399464226,8.58339625231686,33.64347019422881,2.959812838264304,0.03114967859653165,0.11368647107464643,0.4521841635373133,63.396716813875145,0.6338047582163319,0.23557641918352196,0.04634859940512868,0.0830259557854494,0.0012442674095680959,0.5073268952879957,0.030720669610171315,0.3778810445883445,0.0830259557854494,NA,1.225509609423853e-4,7.903286460774236e-4,1.3255512101931473e-4,NA,0.7277806781284459,0.06369639570834545,0.07462378115783765,0.0830259557854494,0.011036020319646761,0.0022542707373347614,5.7107080439138735e-5,0.009234383676375885,0.007078360094430765,0.0015056260915778767,0.0172939176015572,0.0024135036185592208,0.9991677433496977,2.0333658692945966e-4,5.252184040387942e-4,1.037016593340244e-4,NA,0.43809800968886087,0.0037586463089030217,0.2857489493293358,0.03929584057417489,0.014939545714881257,0.0830259557854494,6.861186452760755e-4,NA,NA,NA,NA,0.0039483085103614755,2.2834698712178317e-4,NA,NA,NA,0.001233846409487961,3.8265912294255006e-4,0.0056852808037183445,0.012759236892897853,0.013393069302989252,0.03535377653039802,0.002642765620322187,0.0031119190439298557,0.0172939176015572,0.0012375979695168095,0.0024135036185592208,0.031217898152057593,1.7507280134626473e-4,1.0004160076929413e-5,1.617339212436922e-4,1.7924120137831863e-4,3.7182128285920984e-4,1.2505200096161767e-5,2.250936017309118e-4,0.0016256760125010297,7.836592060261374e-4,NA,NA,NA,NA,NA,NA,NA,0.43809800968886087,0.2857489493293358,0.0037586463089030217,0.014939545714881257,0.03929584057417489,0.0830259557854494,NA,0.03535377653039802,0.0087971998476482,NA,0.005506039602340026,0.031217898152057593,0.013393069302989252,0.0016165055324305112,NA,7.761560859684402e-4,0.004176655497483258,0.012759236892897853,0.01970742122011642,0.0010329295279429618,1.2505200096161767e-5,7.836592060261374e-4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129712,114,1699,14.903508771929825,NA,0.5196237214876832,-0.761406770428585,5.5535160397098275,8.15079113877603,27.411793970750786,0.00825376151031337,0.021490459642292976,0.2289207739524751,64.43741482280738,0.16892289582107123,0.03531489111241907,0.7957622130665097,NA,NA,0.9399646851088875,NA,0.052972336668628606,NA,NA,NA,0.007062978222483814,NA,NA,0.17598587404355504,0.005885815185403178,0.17068864037669218,NA,0.07062978222483814,0.14125956444967627,NA,0.429664508534432,0.005885815185403178,NA,NA,NA,1,NA,NA,NA,NA,0.13360800470865214,NA,0.03531489111241907,0.164802825191289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6415538552089465,NA,0.005885815185403178,NA,NA,NA,NA,NA,0.005885815185403178,0.007062978222483814,NA,NA,NA,NA,NA,NA,0.005885815185403178,NA,NA,NA,NA,NA,NA,NA,NA,0.13360800470865214,0.03531489111241907,NA,NA,0.164802825191289,NA,NA,0.005885815185403178,NA,NA,0.005885815185403178,0.005885815185403178,NA,NA,NA,NA,NA,0.6415538552089465,NA,0.007062978222483814,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129713,1,2,2,NA,0.2176033854484558,-0.6623343522176728,5.9525322914123535,0.008381512947380543,99.5797119140625,0,0,0.26215749979019165,0.41190895438194275,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129714,148,3940,26.62162162162162,NA,4.904365965998152,0.46730396960426496,15.333447582677032,49.32298396840006,2.557735164968687,0.061761642544446244,0.4532772209019332,0.48511057736723345,48.11928094184784,0.6747038917089679,0.32529610829103217,NA,NA,NA,0.13494077834179355,0.005076142131979695,0.8599830795262268,NA,NA,NA,NA,NA,NA,0.8705583756345178,0.07868020304568528,0.048223350253807105,NA,NA,NA,NA,NA,0.0025380710659898475,NA,NA,NA,1,NA,NA,NA,NA,0.11971235194585449,NA,0.7508460236886633,0.01015228426395939,0.005076142131979695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005076142131979695,0.06852791878172589,0.0025380710659898475,NA,NA,NA,NA,0.03807106598984772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11971235194585449,0.7508460236886633,NA,0.005076142131979695,0.01015228426395939,NA,NA,0.06852791878172589,NA,NA,0.0025380710659898475,0.03807106598984772,0.005076142131979695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129715,6,48.333333333333336,8.055555555555555,NA,0.5817867602620806,-0.3093323704835086,4.626658064978463,11.814771243504117,2.2327799882207597,0,0,0.4628111720085144,85.95244816371373,0.4827586206896552,0.5172413793103449,NA,NA,NA,0.27586206896551724,0.10344827586206898,0.6206896551724138,NA,NA,NA,NA,NA,NA,0.27586206896551724,NA,0.10344827586206898,NA,NA,NA,NA,0.4137931034482759,NA,NA,0.20689655172413796,NA,1,NA,NA,NA,NA,0.27586206896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10344827586206898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4137931034482759,0.20689655172413796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27586206896551724,NA,NA,NA,NA,NA,NA,NA,0.4137931034482759,NA,NA,NA,NA,NA,NA,NA,0.10344827586206898,NA,0.20689655172413796,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129717,311,6065.023268282607,19.501682534670763,NA,3.01013759695125,0.23194217136977602,13.752793837156926,45.09380942149049,3.899975419597106,0.06911229558013643,0.4356148621110615,0.4700286267460719,51.00621437211466,0.16209183960962875,0.14310456053654078,0.658200277792238,0.008243991455313602,0.028359330606278793,0.10420405199516393,0.11718074103357984,0.2031846033903667,0.008243991455313602,0.0019785579492752644,0.06199481574395829,0.37773968848246925,0.12547354994987303,NA,0.30766576111230365,0.034295004454104584,0.07814516742092538,0.008243991455313602,0.11355895035709354,0.33783876983875144,NA,0.11365716219725687,0.006595193164250882,NA,NA,NA,0.9046780109939268,NA,0.016487982910627207,0.07883400609544602,NA,0.05968649813647049,NA,0.18878740432668153,0.04286875556763074,NA,0.008243991455313604,0.48754965466724653,NA,NA,NA,0.008243991455313604,0.008348345777532764,0.03462476411231714,NA,0.0016487982910627207,NA,0.025281573796295052,0.01595009152618048,NA,0.0016487982910627207,0.024731974365940813,0.0016487982910627207,NA,NA,NA,NA,NA,0.011099602481559761,0.05919185864915168,0.00791423179710106,0.005935673847825795,NA,NA,0.006595193164250883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05968649813647049,0.18878740432668153,NA,NA,0.04286875556763074,0.008243991455313604,0.001978557949275265,0.0016487982910627207,NA,NA,NA,0.012748400772622482,0.024731974365940813,0.04123166532247553,NA,NA,0.0512171013451635,0.0016487982910627207,NA,0.5586128610120498,0.006595193164250883,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129718,12,89.33333333333333,7.444444444444445,NA,0.5923910172179688,-0.3676833973106556,6.140166443447734,17.26467716416647,17.28836642275023,0.04861027089646086,0.07353509738391568,0.4590286009533461,65.44695650145064,0.4701492537313433,0.26119402985074625,0.26865671641791045,NA,NA,0.582089552238806,0.22388059701492538,0.19402985074626866,NA,NA,NA,NA,NA,NA,0.39552238805970147,NA,NA,NA,0.22388059701492535,NA,NA,0.22388059701492535,0.11194029850746268,NA,0.04477611940298507,NA,1,NA,NA,NA,NA,0.24626865671641793,NA,0.14925373134328357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11194029850746269,NA,NA,0.3358208955223881,NA,NA,NA,NA,0.04477611940298508,NA,NA,NA,NA,NA,NA,NA,0.11194029850746269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24626865671641793,0.14925373134328357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11194029850746269,NA,0.11194029850746269,NA,0.3358208955223881,0.04477611940298508,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129737,104,750.6666666666666,7.217948717948718,NA,0.07064958679041376,-1.180032944798872,5.216098953176428,0.4548809107789701,52.12040509449111,0,0,0.13028343156394032,47.42471374405755,0.015985790408525755,0.013321492007104797,0.9706927175843695,NA,NA,0.9866785079928952,0.013321492007104797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02664298401420959,NA,0.4937833037300177,0.2397868561278863,NA,0.2264653641207815,NA,NA,0.013321492007104795,NA,1,NA,NA,NA,NA,NA,NA,NA,0.026642984014209593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9600355239786856,NA,NA,NA,NA,0.013321492007104797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026642984014209593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9600355239786856,0.013321492007104797,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129745,59,1056.6482213438735,17.909291887184295,NA,2.068800670489744,-0.09367363728032199,7.280683308702931,24.678855344662054,2.4499600867419598,0.009230106675308096,0.07003269231840949,0.4271678697496043,72.87118472906624,0.35016384121616567,0.05299777056244669,0.34045306959136956,0.2563853186300181,NA,0.3603272335522871,0.156154145407209,0.17602830936812652,0.2563853186300181,NA,NA,0.041641105441922406,0.00946388760043691,NA,0.3858111511778114,9.46388760043691e-4,0.1996880283692188,0.2563853186300181,0.00353867101581554,0.004731943800218455,NA,0.05110499304235931,0.022082404401019457,NA,0.07571110080349527,NA,1,NA,NA,NA,NA,0.3170402346146365,0.025237033601165092,0.04353388296200979,0.03880193916179133,9.46388760043691e-4,0.2563853186300181,0.05110499304235931,NA,NA,NA,NA,0.06151526940283992,NA,NA,NA,NA,NA,NA,NA,0.00353867101581554,NA,NA,NA,0.004731943800218455,0.07571110080349527,0.01892777520087382,NA,0.09937081980458756,NA,NA,NA,NA,0.0031546292001456365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3170402346146365,0.04353388296200979,0.025237033601165092,9.46388760043691e-4,0.03880193916179133,0.2563853186300181,NA,NA,0.004731943800218455,NA,0.01892777520087382,0.09937081980458756,NA,NA,NA,0.0031546292001456365,0.06151526940283992,0.00353867101581554,0.07571110080349527,0.05110499304235931,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129746,55,5238.666666666667,95.24848484848485,NA,0.7559775454377964,-0.2932481282073169,9.636946284676766,24.35197668527724,3.264915722596079,0.0038536860905027405,0.00776151442183825,0.38903084137694677,72.3831062110261,0.9666581827437006,0.005090353779587681,0.02825146347671163,NA,NA,0.5587299567319929,NA,0.440506490201069,NA,NA,7.635530669381523e-4,NA,NA,NA,0.9425426317129041,0.0019088826673453803,0.04982183761771443,NA,NA,7.635530669381521e-4,NA,NA,0.004963094935097989,NA,NA,NA,1,NA,NA,NA,NA,0.5232247391193688,NA,0.41931789259353525,0.0335963349452787,0.0019088826673453808,NA,7.635530669381523e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00496309493509799,NA,0.016225502672435735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5232247391193688,0.41931789259353525,NA,0.0019088826673453808,0.0335963349452787,NA,NA,NA,NA,NA,0.00496309493509799,0.016225502672435735,NA,NA,NA,NA,NA,NA,NA,7.635530669381523e-4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
