AphiaID,Species,Phylum,Class,Order,Family,Genus
111573,Smittoidea reticulata,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea
221521,Schizomavella cornuta,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
131470,Xenosyllis scabra,Annelida,Polychaeta,Phyllodocida,Syllidae,Xenosyllis
862791,Schizomavella (Schizomavella) hastata,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
137764,NA,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis
150648,Campanulina pumila,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Campanulina
111607,Arachnidium fibrosum,Bryozoa,Gymnolaemata,Ctenostomatida,Arachnidiidae,Arachnidium
117982,Ectopleura dumortierii,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura
141707,Crimora papillata,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Crimora
101628,NA,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Nannonyx
137829,NA,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma
129485,NA,Annelida,Polychaeta,Phyllodocida,Polynoidae,Enipo
2019,NA,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,NA
106758,NA,Arthropoda,Malacostraca,Decapoda,Leucosiidae,NA
123970,Henricia oculata,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia
130466,Nothria britannica,Annelida,Polychaeta,Eunicida,Onuphidae,Nothria
1055683,NA,Arthropoda,Malacostraca,Amphipoda,NA,NA
139655,Doto tuberculata,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
132181,Grantia compressa,Porifera,Calcarea,Leucosolenida,Grantiidae,Grantia
140484,Rhomboidella prideauxi,Mollusca,Bivalvia,Mytilida,Mytilidae,Rhomboidella
132736,Halisarca dujardinii,Porifera,Demospongiae,Chondrillida,Halisarcidae,Halisarca
106978,NA,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus
117119,NA,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna
111365,Chartella papyracea,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Chartella
182805,NA,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Palio
111067,Aetea truncata,Bryozoa,Gymnolaemata,Cheilostomatida,Aeteidae,Aetea
110944,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Micropora
118861,Natatolana gallica,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Natatolana
161,NA,Mollusca,Gastropoda,Cephalaspidea,Philinidae,NA
134330,Timea stellata,Porifera,Demospongiae,Tethyida,Timeidae,Timea
103598,Trididemnum tenerum,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Trididemnum
131123,Dipolydora saintjosephi,Annelida,Polychaeta,Spionida,Spionidae,Dipolydora
111500,Escharoides mamillata,Bryozoa,Gymnolaemata,Cheilostomatida,Exochellidae,Escharoides
117610,Hydranthea margarica,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Hydranthea
103436,NA,Chordata,Ascidiacea,Stolidobranchia,NA,NA
172,NA,Mollusca,Gastropoda,Aplysiida,Aplysiidae,NA
132296,Aplysilla rosea,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Aplysilla
131950,NA,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia
107148,Galathea dispersa,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea
169049,Crella (Crella) elegans,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella
169087,Crella (Yvesia) rosea,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella
132201,Leuconia nivea,Porifera,Calcarea,Baerida,Baeriidae,Leuconia
117029,NA,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia
166637,Haliclona (Rhizoniera) rosea,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona
133205,Biemna variantia,Porifera,Demospongiae,Biemnida,Biemnidae,Biemna
134204,Polymastia mamillaris,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
111558,Smittina landsborovii,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
133622,Hymedesmia (Hymedesmia) peachii,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia
107477,Alpheus glaber,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus
102167,Apherusa henneguyi,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa
110574,Nannastacus unguiculatus,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Nannastacus
136153,NA,Arthropoda,Malacostraca,Tanaidacea,Apseudidae,NA
164322,Leucandra gossei,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra
147188,NA,Mollusca,Gastropoda,Neogastropoda,Muricidae,Trophonopsis
122773,Tetrastemma flavidum,Nemertea,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma
505249,Rocellaria dubia,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Rocellaria
130810,Malmgreniella arenicolae,Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgreniella
101831,Caprella erethizon,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella
994098,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Acromegalomma
110723,NA,Bryozoa,Gymnolaemata,Ctenostomatida,NA,NA
117354,Rhizorhagium roseum,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Rhizorhagium
140166,Jorunna tomentosa,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Jorunna
131658,NA,Porifera,Demospongiae,Poecilosclerida,Myxillidae,NA
131907,NA,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale
131953,NA,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas
106941,NA,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus
882442,Dialychone collaris,Annelida,Polychaeta,Sabellida,Sabellidae,Dialychone
1608,NA,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,NA
117401,Calycella gracilis,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Calycella
135144,Caryophyllia (Caryophyllia) smithii,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia
117970,Modeeria rotunda,Cnidaria,Hydrozoa,Leptothecata,Tiarannidae,Modeeria
179882,Ampelisca pectenata,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca
111210,Crassimarginatella solidula,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Crassimarginatella
1305584,Paucibranchia kinbergi,Annelida,Polychaeta,Eunicida,Eunicidae,Paucibranchia
128506,Funiculina quadrangularis,Cnidaria,Anthozoa,Pennatulacea,Funiculinidae,Funiculina
138483,NA,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Sepiola
136496,Mystriocentrus serratus,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Mystriocentrus
135313,Depastrum cyathiforme,Cnidaria,Staurozoa,Stauromedusae,Haliclystidae,Depastrum
238180,Epigamia alexandri,Annelida,Polychaeta,Phyllodocida,Syllidae,Epigamia
131542,Terebella lapidaria,Annelida,Polychaeta,Terebellida,Terebellidae,Terebella
14638,NA,Mollusca,Bivalvia,Venerida,NA,NA
106687,NA,Arthropoda,Malacostraca,Decapoda,NA,NA
339996,Sabella sarsii,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella
491766,NA,Mollusca,Bivalvia,Mytilida,NA,NA
238198,Myrianida langerhansi,Annelida,Polychaeta,Phyllodocida,Syllidae,Myrianida
225144,NA,Mollusca,Gastropoda,Trochida,Trochidae,NA
130023,Ophryotrocha gracilis,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha
130038,Parougia macilenta,Annelida,Polychaeta,Eunicida,Dorvilleidae,Parougia
117930,Tamarisca tamarisca,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Tamarisca
111380,Haplopoma impressum,Bryozoa,Gymnolaemata,Cheilostomatida,Haplopomidae,Haplopoma
103548,Archidistoma aggregatum,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Archidistoma
236120,Aplysilla sulfurea,Porifera,Demospongiae,Dendroceratida,Darwinellidae,Aplysilla
110733,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,NA
140770,Pholas dactylus,Mollusca,Bivalvia,Myida,Pholadidae,Pholas
138069,NA,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panomya
138789,Arca tetragona,Mollusca,Bivalvia,Arcida,Arcidae,Arca
110911,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Flustridae,Flustra
101720,NA,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Metaphoxus
137686,NA,Mollusca,Bivalvia,Carditida,Astartidae,Goodallia
123612,NA,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphipholis
129703,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea
101661,NA,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella
136235,NA,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Leptochelia
110394,NA,Arthropoda,Malacostraca,Cumacea,Bodotriidae,Vaunthompsonia
129460,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Sige
119047,Idotea metallica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea
132046,NA,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia
140429,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx
138646,NA,Mollusca,Bivalvia,Venerida,Veneridae,Timoclea
106897,NA,Arthropoda,Malacostraca,Decapoda,Inachidae,Achaeus
129457,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides
101664,NA,Arthropoda,Malacostraca,Amphipoda,Megaluropidae,Megaluropus
106875,NA,Arthropoda,Malacostraca,Decapoda,Atelecyclidae,Atelecyclus
106140,NA,Arthropoda,Hexanauplia,Sessilia,Verrucidae,Verruca
136232,NA,Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais
138095,NA,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kellia
129530,NA,Annelida,Polychaeta,Sabellida,Fabriciidae,Fabriciola
138222,NA,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolula
138634,NA,Mollusca,Bivalvia,Venerida,Veneridae,Clausinella
101572,NA,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Microjassa
101503,NA,Arthropoda,Malacostraca,Amphipoda,Dexaminidae,Tritaeta
131745,NA,Porifera,Demospongiae,Dictyoceratida,Dysideidae,Dysidea
101560,NA,Arthropoda,Malacostraca,Amphipoda,Photidae,Megamphopus
138639,NA,Mollusca,Bivalvia,Venerida,Veneridae,Gouldia
101452,NA,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Gitana
138182,NA,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Devonia
101721,NA,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,Parametaphoxus
110908,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea
129685,NA,Annelida,Polychaeta,Terebellida,Terebellidae,Amaeana
101442,NA,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pseudoprotella
138621,NA,Mollusca,Bivalvia,Venerida,Ungulinidae,Diplodonta
106979,NA,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas
107043,NA,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalina
138313,NA,Mollusca,Bivalvia,Pectinida,Pectinidae,Aequipecten
138012,NA,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Emarginula
129588,NA,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Fimbriosthenelais
101519,NA,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Eusirus
137885,NA,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus
138035,NA,Mollusca,Bivalvia,Arcida,Glycymerididae,Glycymeris
147133,NA,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Psammolyce
138529,NA,Mollusca,Bivalvia,Cardiida,Tellinidae,Arcopagia
118400,NA,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Conilera
123280,NA,Echinodermata,Asteroidea,Valvatida,Asterinidae,Anseropoda
138323,NA,Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten
101433,NA,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pariambus
100792,NA,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,Isozoanthus
129548,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Pseudopotamilla
129452,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Notophyllum
138212,NA,Mollusca,Bivalvia,Myida,Myidae,Sphenia
101729,NA,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Parapleustes
138011,NA,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora
110837,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bicellariella
129523,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Bispira
138140,NA,Mollusca,Gastropoda,Nudibranchia,Lomanotidae,Lomanotus
138256,NA,Mollusca,Bivalvia,Arcida,Noetiidae,Striarca
138331,NA,Mollusca,Bivalvia,Venerida,Veneridae,Mysia
136093,NA,Arthropoda,Malacostraca,Stomatopoda,Squillidae,NA
117196,NA,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia
118176,NA,Arthropoda,Malacostraca,Isopoda,Bopyridae,Gyge
107071,NA,Arthropoda,Malacostraca,Decapoda,Axiidae,Calocaris
131808,NA,Porifera,Demospongiae,Suberitida,Halichondriidae,Hymeniacidon
110827,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
102401,Ericthonius brasiliensis,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Ericthonius
130005,Dorvillea erucaeformis,Annelida,Polychaeta,Eunicida,Dorvilleidae,Dorvillea
133928,Oscarella lobularis,Porifera,Homoscleromorpha,Homosclerophorida,Oscarellidae,Oscarella
862778,Schizomavella (Calvetomavella) discoidea,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
146845,Patinella verrucaria,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Patinella
117823,Plumularia obliqua,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia
118164,NA,Arthropoda,Malacostraca,Isopoda,Bopyridae,Athelges
110998,NA,Bryozoa,Gymnolaemata,Ctenostomatida,Buskiidae,Buskia
111266,Buskea nitida,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Buskea
111382,Haplopoma sciaphilum,Bryozoa,Gymnolaemata,Cheilostomatida,Haplopomidae,Haplopoma
141440,Ervilia castanea,Mollusca,Bivalvia,Cardiida,Semelidae,Ervilia
118225,Pleurocrypta galateae,Arthropoda,Malacostraca,Isopoda,Bopyridae,Pleurocrypta
111359,Epistomia bursaria,Bryozoa,Gymnolaemata,Cheilostomatida,Epistomiidae,Epistomia
111569,Smittoidea marmorea,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittoidea
111265,Buskea dichotoma,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Buskea
132037,NA,Porifera,Demospongiae,Axinellida,Stelligeridae,Stelligera
535458,Adna anglica,Arthropoda,Hexanauplia,Sessilia,Pyrgomatidae,Adna
599861,Stephanotheca ochracea,Bryozoa,Gymnolaemata,Cheilostomatida,Lanceoporidae,Stephanotheca
111432,Steraechmella buski,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Steraechmella
117302,Lytocarpia myriophyllum,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Lytocarpia
131152,Prionospio caspersi,Annelida,Polychaeta,Spionida,Spionidae,Prionospio
117017,NA,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Dicoryne
131882,NA,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon
133621,Hymedesmia (Hymedesmia) paupertas,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Hymedesmia
132079,NA,Porifera,Demospongiae,Tethyida,Timeidae,Timea
131633,NA,Porifera,Demospongiae,Suberitida,Halichondriidae,NA
167886,Antho (Antho) involvens,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Antho
467955,NA,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,NA
110976,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Scrupariidae,Scruparia
110880,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Celleporidae,Turbicellepora
153751,Odontoporella lata,Bryozoa,Gymnolaemata,Cheilostomatida,Hippoporidridae,Odontoporella
131334,Palposyllis prosostoma,Annelida,Polychaeta,Phyllodocida,Syllidae,Palposyllis
1059487,Cribrilina (Cribrilina) cryptooecium,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Cribrilina
131501,Lysilla nivea,Annelida,Polychaeta,Terebellida,Terebellidae,Lysilla
488719,Desmeplagioecia amphorae,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Desmeplagioecia
129270,NA,Annelida,Polychaeta,Eunicida,Dorvilleidae,Parougia
150672,Pentapora foliacea,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora
1318022,Kirkegaardia serrata,Annelida,Polychaeta,Terebellida,Cirratulidae,Kirkegaardia
111525,Schizoporella dunkeri,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
131655,NA,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,NA
103552,Clavelina lepadiformis,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina
154923,NA,Annelida,Polychaeta,Sabellida,Sabellidae,Amphicorina
162687,Antiopella cristata,Mollusca,Gastropoda,Nudibranchia,Janolidae,Antiopella
130640,Eumida arctica,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida
136246,NA,Arthropoda,Malacostraca,Tanaidacea,Pseudotanaidae,Pseudotanais
118735,Microjaera anisopoda,Arthropoda,Malacostraca,Isopoda,Janiridae,Microjaera
1062549,Adyte hyalina,Annelida,Polychaeta,Phyllodocida,Polynoidae,Adyte
129236,NA,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Dysponetus
129969,Dodecaceria fimbriata,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria
141919,Mercenaria mercenaria,Mollusca,Bivalvia,Venerida,Veneridae,Mercenaria
130154,Gyptis mackiei,Annelida,Polychaeta,Phyllodocida,Hesionidae,Gyptis
147068,NA,Annelida,Polychaeta,Eunicida,Dorvilleidae,Ougia
1424275,Stelligera montagui,Porifera,Demospongiae,Axinellida,Stelligeridae,Stelligera
111323,Puellina bifida,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Puellina
256154,Microcharon harrisi,Arthropoda,Malacostraca,Isopoda,Lepidocharontidae,Microcharon
884193,Janua heterostropha,Annelida,Polychaeta,Sabellida,Serpulidae,Janua
130992,Filogranula gracilis,Annelida,Polychaeta,Sabellida,Serpulidae,Filogranula
131018,Josephella marenzelleri,Annelida,Polychaeta,Sabellida,Serpulidae,Josephella
123111,NA,Echinodermata,Holothuroidea,Dendrochirotida,NA,NA
130991,Filogranula calyculata,Annelida,Polychaeta,Sabellida,Serpulidae,Filogranula
104063,Argyrotheca cistellula,Brachiopoda,Rhynchonellata,Terebratulida,Megathyrididae,Argyrotheca
129564,NA,Annelida,Polychaeta,Sabellida,Serpulidae,Filogranula
862785,Schizomavella (Schizomavella) cornuta,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
111535,Schizoporella patula,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella
241154,Monodaeus couchii,Arthropoda,Malacostraca,Decapoda,Xanthidae,Monodaeus
111310,Collarina balzaci,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Collarina
131145,Polydora hermaphroditica,Annelida,Polychaeta,Spionida,Spionidae,Polydora
111092,Schizomavella cristata,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
129718,NA,Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus
103662,Aplidium punctum,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium
862807,Schizomavella (Schizomavella) teresae,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Schizomavella
11725,NA,Mollusca,Cephalopoda,Sepiida,Sepiolidae,NA
166605,Haliclona (Reniera) cinerea,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona
111520,Escharina vulgaris,Bryozoa,Gymnolaemata,Cheilostomatida,Escharinidae,Escharina
606988,Baeonectes pygmaea,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Baeonectes
132473,Axinella dissimilis,Porifera,Demospongiae,Axinellida,Axinellidae,Axinella
111426,Micropora coriacea,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Micropora
111748,Stomatoporina incurvata,Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,Stomatoporina
111332,Puellina modica,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Puellina
111554,Smittina crystallina,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
152301,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,NA
141165,Alvania cancellata,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania
111508,Hemicyclopora polita,Bryozoa,Gymnolaemata,Cheilostomatida,Escharellidae,Hemicyclopora
134167,Paratimea constellata,Porifera,Demospongiae,Axinellida,Stelligeridae,Paratimea
474114,Penciletta penicillata,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,Penciletta
117907,Sertularella rugosa,Cnidaria,Hydrozoa,Leptothecata,Sertularellidae,Sertularella
103179,Austrosyrrhoe fimbriatus,Arthropoda,Malacostraca,Amphipoda,Synopiidae,Austrosyrrhoe
491643,Arcopella balaustina,Mollusca,Bivalvia,Cardiida,Tellinidae,Arcopella
111608,Arachnidium hippothooides,Bryozoa,Gymnolaemata,Ctenostomatida,Arachnidiidae,Arachnidium
9904,NA,Mollusca,Gastropoda,Nudibranchia,Dorididae,NA
146844,Patinella radiata,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Patinella
111259,Cellaria salicornioides,Bryozoa,Gymnolaemata,Cheilostomatida,Cellariidae,Cellaria
133679,Phorbas fictitius,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas
111337,Puellina praecox,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Puellina
111472,Schizotheca divisa,Bryozoa,Gymnolaemata,Cheilostomatida,Phidoloporidae,Schizotheca
111582,Trypostega venusta,Bryozoa,Gymnolaemata,Cheilostomatida,Trypostegidae,Trypostega
111543,Setosella vulnerata,Bryozoa,Gymnolaemata,Cheilostomatida,Setosellidae,Setosella
120087,Mysidopsis angusta,Arthropoda,Malacostraca,Mysida,Mysidae,Mysidopsis
131219,Pileolaria heteropoma,Annelida,Polychaeta,Sabellida,Serpulidae,Pileolaria
103110,Hardametopa nasuta,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Hardametopa
117285,Aglaophenia tubulifera,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia
110814,NA,Bryozoa,Stenolaemata,Cyclostomatida,Tubuliporidae,NA
131593,NA,Porifera,Calcarea,Clathrinida,NA,NA
110784,NA,Bryozoa,Gymnolaemata,Ctenostomatida,Arachnidiidae,NA
133115,Eurypon major,Porifera,Demospongiae,Axinellida,Raspailiidae,Eurypon
139650,Doto pinnatifida,Mollusca,Gastropoda,Nudibranchia,Dotidae,Doto
110931,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Hippothoa
110772,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,NA
110979,NA,Bryozoa,Gymnolaemata,Cheilostomatida,Smittinidae,Smittina
120214,Siriella jaltensis,Arthropoda,Malacostraca,Mysida,Mysidae,Siriella
147025,NA,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Mysta
118196,Athelges paguri,Arthropoda,Malacostraca,Isopoda,Bopyridae,Athelges
140551,Pseudopolinices nanus,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Pseudopolinices
130931,Myxicola aesthetica,Annelida,Polychaeta,Sabellida,Sabellidae,Myxicola
106912,NA,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pisa
131674,NA,Porifera,Demospongiae,Clionaida,Spirastrellidae,NA
132036,NA,Porifera,Demospongiae,Axinellida,Stelligeridae,Paratimea
141449,Rossia macrosoma,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia
141753,Calliostoma granulatum,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma
138706,Aegires punctilucens,Mollusca,Gastropoda,Nudibranchia,Aegiridae,Aegires
131629,NA,Porifera,Demospongiae,Axinellida,Axinellidae,NA
137592,NA,Hemichordata,Enteropneusta,[unassigned] Enteropneusta,Ptychoderidae,Balanoglossus
129947,Caulleriella viridis,Annelida,Polychaeta,Terebellida,Cirratulidae,Caulleriella
103579,Diplosoma listerianum,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Diplosoma
148534,NA,Arthropoda,Malacostraca,Decapoda,Atyidae,NA
117535,Eucheilota maculata,Cnidaria,Hydrozoa,Leptothecata,Lovenellidae,Eucheilota
140769,Pholadidea loscombiana,Mollusca,Bivalvia,Myida,Pholadidae,Pholadidea
237792,Stomatopora gingrina,Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,Stomatopora
107353,Pisa armata,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pisa
103585,Lissoclinum perforatum,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,Lissoclinum
131410,Syllides japonicus,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllides
106205,Acasta spongites,Arthropoda,Hexanauplia,Sessilia,Archaeobalanidae,Acasta
106776,NA,Arthropoda,Malacostraca,Decapoda,Alpheidae,NA
111229,Caberea boryi,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Caberea
103733,Diazona violacea,Chordata,Ascidiacea,Aplousobranchia,Diazonidae,Diazona
119939,Acanthomysis longicornis,Arthropoda,Malacostraca,Mysida,Mysidae,Acanthomysis
129118,Siboglinum holmei,Annelida,Polychaeta,Sabellida,Siboglinidae,Siboglinum
129737,Panthalis oerstedi,Annelida,Polychaeta,Phyllodocida,Acoetidae,Panthalis
138761,Aporrhais serresiana,Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Aporrhais
123390,NA,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus
107230,Pagurus alatus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus
111228,Tegella unicornis,Bryozoa,Gymnolaemata,Cheilostomatida,Calloporidae,Tegella
117592,Halecium lankesterii,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium
1607,NA,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,NA
133150,Raspailia (Raspailia) ramosa,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia
111596,Alcyonidium cellarioides,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium
